RSS 5G,RSS 4G,Ad 5G,Ad 4G,Humidity
-77.416,-55.073,11.0728,2.25593,71
-78.0877,-55.2097,11.7445,2.39269,69
-77.7328,-55.1385,11.3896,2.32142,68
-77.7817,-55.1458,11.4385,2.32876,69
-77.8088,-55.1529,11.4656,2.33582,69
-77.775,-55.1465,11.4318,2.32942,73
-78.494,-55.291,12.1508,2.474,74
-78.7657,-55.3448,12.4226,2.52772,77
-79.2315,-55.4404,12.8883,2.62337,75
-78.9187,-55.3761,12.5755,2.55908,73
-78.7336,-55.3363,12.3905,2.51922,73
-78.4586,-55.2843,12.1154,2.4673,73
-78.2996,-55.2542,11.9564,2.43715,64
-77.0576,-55.0018,10.7144,2.18471,62
-76.8236,-54.9544,10.4804,2.13734,63
-77.0498,-54.9988,10.7066,2.18172,60
-76.8934,-54.9648,10.5503,2.14778,51
-76.4142,-54.8635,10.071,2.04648,45
-76.0662,-54.7919,9.72304,1.97487,43
-76.2048,-54.8156,9.86166,1.99861,40
-75.8986,-54.7552,9.55547,1.93815,35
-75.5984,-54.6931,9.25526,1.87602,33
-75.3847,-54.6505,9.04158,1.83342,37
-75.7968,-54.7326,9.45363,1.91556,41
-76.022,-54.7793,9.67881,1.96229,41
-75.9174,-54.7598,9.57425,1.94278,36
-75.7019,-54.7137,9.35878,1.89662,32
-75.3263,-54.6381,8.98312,1.82105,30
-75.1653,-54.6049,8.82213,1.78788,29
-74.879,-54.5498,8.53582,1.73281,30
-75.1781,-54.6073,8.83497,1.79026,36
-75.6142,-54.6973,9.27105,1.88028,39
-75.9126,-54.7566,9.56945,1.93959,38
-75.9174,-54.7563,9.57423,1.93924,37
-76.0359,-54.7769,9.69277,1.95988,36
-75.9324,-54.7564,9.58929,1.93936,37
-76.0565,-54.7807,9.71335,1.96368,38
-76.1447,-54.7984,9.80153,1.98133,41
-76.1899,-54.8105,9.84672,1.99351,45
-76.2301,-54.8226,9.88691,2.00552,49
-76.5037,-54.8781,10.1606,2.06102,49
-76.438,-54.8658,10.0948,2.04873,48
-76.2474,-54.829,9.90428,2.01197,49
-76.2341,-54.8276,9.89094,2.01051,50
-76.3818,-54.8564,10.0387,2.03932,50
-76.3453,-54.8495,10.0021,2.03245,52
-76.5218,-54.8848,10.1787,2.0678,54
-76.6317,-54.9078,10.2886,2.09076,54
-76.767,-54.9332,10.4238,2.11612,55
-76.8296,-54.9461,10.4864,2.12911,56
-76.6665,-54.9168,10.3233,2.09973,55
-76.3851,-54.8625,10.0419,2.04543,57
-76.8166,-54.9463,10.4735,2.12926,60
-76.9324,-54.9722,10.5893,2.15514,57
-76.8549,-54.9535,10.5117,2.13645,53
-76.6991,-54.9192,10.3559,2.10218,54
-76.8348,-54.9458,10.4916,2.1288,53
-76.5348,-54.8884,10.1917,2.07139,54
-76.5867,-54.8994,10.2436,2.08231,56
-76.7652,-54.9353,10.422,2.1183,55
-76.8145,-54.9433,10.4713,2.12627,57
-76.9008,-54.9621,10.5577,2.14508,57
-76.8472,-54.9521,10.5041,2.13501,62
-77.3463,-55.0532,11.0032,2.23611,66
-77.6789,-55.1226,11.3357,2.30561,70
-77.8987,-55.1719,11.5555,2.35482,72
-78.1783,-55.229,11.8352,2.41198,73
-78.4498,-55.2827,12.1066,2.46562,73
-78.326,-55.2592,11.9829,2.44218,73
-78.2819,-55.2508,11.9388,2.4338,74
-78.6401,-55.321,12.297,2.50399,75
-78.7553,-55.3452,12.4122,2.52819,77
-79.1105,-55.4175,12.7674,2.60048,70
-78.181,-55.2253,11.8379,2.40823,67
-77.7576,-55.1394,11.4145,2.32232,77
-78.9342,-55.3841,12.5911,2.56704,75
-78.6377,-55.3229,12.2945,2.50588,75
-78.5203,-55.3006,12.1771,2.48357,77
-79.0548,-55.407,12.7116,2.58992,76
-79.077,-55.4086,12.7339,2.59155,76
-79.123,-55.4173,12.7799,2.60024,75
-78.955,-55.383,12.6119,2.56595,74
-78.9907,-55.3871,12.6475,2.5701,78
-79.599,-55.5125,13.2558,2.6955,74
-78.8826,-55.3668,12.5394,2.54976,73
-78.6714,-55.3245,12.3282,2.5075,66
-77.8853,-55.1615,11.5422,2.34442,61
-77.2153,-55.0269,10.8721,2.20991,57
-76.7937,-54.942,10.4505,2.12494,51
-76.451,-54.8704,10.1079,2.05339,48
-76.3054,-54.8399,9.9622,2.02283,46
-76.0524,-54.7903,9.7092,1.9733,46
-76.224,-54.8225,9.88087,2.00547,44
-76.0794,-54.7933,9.73627,1.9763,43
-75.9861,-54.7748,9.64297,1.95779,43
-75.9932,-54.7761,9.65,1.95911,41
-76.1268,-54.7988,9.78366,1.9818,38
-75.8488,-54.7435,9.50563,1.92649,38
-75.938,-54.7601,9.59483,1.94307,37
-75.7492,-54.7237,9.40599,1.9067,37
-75.7356,-54.7212,9.39239,1.90416,37
-75.627,-54.7009,9.28379,1.8839,36
-75.5267,-54.681,9.18353,1.86394,36
-75.4729,-54.6709,9.12978,1.85388,36
-75.4797,-54.6722,9.13649,1.85514,37
-75.6812,-54.7111,9.33805,1.89403,39
-75.8437,-54.7438,9.50054,1.92675,38
-75.938,-54.7601,9.59483,1.94307,38
-75.9311,-54.7588,9.58796,1.94179,39
-76.0577,-54.7836,9.71458,1.96655,43
-76.3466,-54.842,10.0034,2.02495,47
-76.5067,-54.8763,10.1635,2.05929,46
-76.3893,-54.8533,10.0461,2.03631,48
-76.3997,-54.8575,10.0565,2.04046,49
-76.3869,-54.8562,10.0438,2.03918,51
-76.2673,-54.8359,9.9241,2.01885,59
-76.8731,-54.9596,10.53,2.14257,65
-77.3109,-55.0514,10.9678,2.23435,65
-77.5959,-55.1052,11.2528,2.28817,74
-78.9456,-55.3787,12.6024,2.56163,75
-79.119,-55.4139,12.7758,2.59685,76
-79.0862,-55.4103,12.7431,2.59329,76
-79.2336,-55.4381,12.8905,2.6211,77
-79.2315,-55.4404,12.8883,2.62337,76
-79.077,-55.4086,12.7339,2.59155,75
-78.9459,-55.3813,12.6028,2.56423,75
-79.1828,-55.4259,12.8397,2.60886,76
-79.3629,-55.4625,13.0198,2.64544,78
-79.6274,-55.5179,13.2842,2.70085,76
-79.2244,-55.4364,12.8812,2.61936,76
-79.474,-55.4833,13.1309,2.6663,74
-79.2166,-55.4295,12.8734,2.6125,73
-79.0548,-55.3966,12.7117,2.57954,74
-79.1894,-55.4244,12.8463,2.60741,77
-79.6897,-55.5267,13.3465,2.70965,79
-79.9586,-55.5832,13.6154,2.76614,72
-78.7045,-55.3283,12.3613,2.51131,75
-79.1737,-55.4242,12.8306,2.60715,72
-78.6957,-55.3267,12.3525,2.50965,72
-78.6428,-55.3168,12.2996,2.49972,77
-79.362,-55.4651,13.0188,2.64802,79
-79.6994,-55.5344,13.3563,2.71732,81
-79.8128,-55.5616,13.4696,2.74451,82
-80.1209,-55.6229,13.7778,2.80585,80
-79.8422,-55.5642,13.499,2.74719,77
-79.3527,-55.4633,13.0095,2.64626,70
-78.4219,-55.2706,12.0787,2.45354,77
-79.7461,-55.5373,13.4029,2.72022,76
-79.576,-55.5025,13.2329,2.68543,76
-79.5946,-55.5059,13.2514,2.6889,76
-79.576,-55.5025,13.2329,2.68543,74
-79.2166,-55.4295,12.8734,2.6125,77
-79.418,-55.4756,13.0749,2.65859,80
-79.881,-55.5716,13.5378,2.75452,77
-79.2315,-55.4404,12.8883,2.62337,74
-78.9366,-55.377,12.5934,2.55993,69
-78.2245,-55.2313,11.8814,2.41427,69
-78.4637,-55.2761,12.1205,2.4591,69
-78.5408,-55.2906,12.1977,2.47351,68
-78.1855,-55.2218,11.8424,2.40481,61
-77.4052,-55.0626,11.062,2.24553,55
-76.7464,-54.9305,10.4032,2.11351,54
-76.4969,-54.8824,10.1537,2.0654,51
-76.3186,-54.8456,9.97547,2.02852,48
-76.2547,-54.8304,9.91152,2.01333,47
-76.1386,-54.8075,9.79543,1.99051,47
-76.1889,-54.817,9.84575,1.99995,46
-76.0738,-54.7944,9.73062,1.97732,44
-75.7831,-54.7377,9.43997,1.92068,42
-75.6213,-54.7053,9.27815,1.88824,41
-75.3989,-54.6623,9.05577,1.84527,40
-75.5265,-54.6854,9.18334,1.86838,38
-75.5553,-54.6887,9.21216,1.87167,37
-75.5931,-54.6946,9.24992,1.87757,37
-75.7764,-54.7288,9.4332,1.91176,37
-75.8786,-54.7478,9.53544,1.93076,36
-75.7019,-54.7137,9.35878,1.89662,35
-75.6588,-54.7043,9.31563,1.88725,34
-75.5993,-54.6918,9.2561,1.87478,33
-75.3058,-54.6357,8.96264,1.8187,33
-75.2336,-54.6222,8.89043,1.8052,36
-75.3255,-54.6433,8.98237,1.82624,39
-75.5694,-54.6924,9.22621,1.8754,41
-75.5986,-54.7,9.25542,1.88297,47
-75.9308,-54.7684,9.58765,1.95141,48
-76.2257,-54.8249,9.88259,2.0079,50
-76.5506,-54.8879,10.2074,2.0709,50
-76.4918,-54.877,10.1487,2.05992,57
-77.2394,-55.0254,10.8962,2.2084,65
-78.1216,-55.2036,11.7784,2.3866,67
-78.2002,-55.2225,11.8571,2.40543,65
-77.8416,-55.1513,11.4984,2.3343,64
-77.6467,-55.113,11.3035,2.29591,70
-78.224,-55.2334,11.8808,2.41632,70
-78.1639,-55.222,11.8207,2.40499,68
-77.9159,-55.1711,11.5728,2.35411,75
-78.8007,-55.3538,12.4575,2.53677,74
-78.6222,-55.3176,12.2791,2.5006,67
-77.7244,-55.1331,11.3812,2.31604,63
-77.2414,-55.035,10.8982,2.21795,70
-78.181,-55.2253,11.8379,2.40823,77
-79.2781,-55.4492,12.9349,2.63217,78
-79.41,-55.4769,13.0668,2.65982,75
-78.955,-55.383,12.6119,2.56595,73
-78.7514,-55.3396,12.4083,2.52257,67
-77.8325,-55.1535,11.4893,2.33643,72
-78.634,-55.3151,12.2908,2.49806,65
-77.8088,-55.1452,11.4656,2.32815,60
-77.1827,-55.0193,10.8395,2.20225,65
-77.7186,-55.1283,11.3754,2.31123,66
-77.8853,-55.1615,11.5422,2.34442,63
-77.3695,-55.0591,11.0263,2.2421,58
-76.9863,-54.9795,10.6431,2.16248,54
-76.6693,-54.9148,10.3261,2.09781,56
-76.8413,-54.9496,10.4981,2.13259,66
-77.7779,-55.1413,11.4347,2.32424,68
-78.1686,-55.2187,11.8255,2.40164,70
-78.5773,-55.2997,12.2342,2.48268,70
-78.6033,-55.3046,12.2601,2.48754,70
-78.5255,-55.29,12.1823,2.47297,71
-78.6521,-55.3161,12.309,2.49907,76
-79.5111,-55.4903,13.1679,2.67326,73
-78.9386,-55.3748,12.5954,2.55775,78
-79.7791,-55.5464,13.436,2.7294,79
-80.0645,-55.6031,13.7213,2.78603,77
-79.39,-55.4703,13.0469,2.6533,76
-78.9025,-55.3756,12.5593,2.55853,76
-78.9575,-55.386,12.6144,2.56896,73
-78.494,-55.291,12.1508,2.474,65
-77.5306,-55.0929,11.1875,2.27586,61
-77.4131,-55.0641,11.0699,2.24701,56
-77.193,-55.0153,10.8498,2.1983,54
-77.001,-54.9768,10.6578,2.15981,51
-76.9775,-54.9686,10.6343,2.15152,48
-76.567,-54.8887,10.2239,2.07167,48
-76.6108,-54.8969,10.2677,2.07981,47
-76.6156,-54.8966,10.2724,2.07953,48
-76.5962,-54.8941,10.2531,2.0771,49
-76.5696,-54.8903,10.2264,2.0733,46
-76.4253,-54.8601,10.0821,2.04301,43
-75.9861,-54.7748,9.64297,1.95779,42
-75.9278,-54.7628,9.58461,1.94581,40
-75.7052,-54.719,9.36205,1.90197,40
-75.5677,-54.6932,9.2245,1.87613,40
-75.657,-54.71,9.31385,1.89293,38
-75.6642,-54.7091,9.32108,1.89206,39
-75.542,-54.6873,9.19889,1.87027,38
-75.4874,-54.676,9.14425,1.85892,39
-75.5967,-54.6976,9.25355,1.88054,40
-75.5334,-54.6867,9.19019,1.86967,40
-75.6157,-54.7022,9.27259,1.88518,40
-75.7742,-54.7319,9.43101,1.91489,41
-76.0359,-54.7819,9.69277,1.96489,42
-76.1452,-54.8034,9.80203,1.98637,44
-76.428,-54.8583,10.0849,2.04122,48
-76.4942,-54.8751,10.151,2.0581,49
-76.533,-54.8835,10.1898,2.06648,51
-76.5912,-54.8967,10.2481,2.07965,52
-76.6555,-54.9099,10.3123,2.09283,56
-76.8032,-54.9425,10.4601,2.12544,66
-77.8605,-55.1568,11.5173,2.33976,66
-77.6707,-55.1211,11.3275,2.30405,68
-77.9411,-55.1759,11.598,2.35886,68
-78,-55.187,11.6569,2.36995,69
-78.3696,-55.2585,12.0264,2.44149,68
-78.1011,-55.206,11.758,2.38896,65
-77.8334,-55.1498,11.4902,2.33276,65
-77.6777,-55.1206,11.3345,2.30354,65
-77.4654,-55.0806,11.1223,2.26356,68
-77.832,-55.1553,11.4888,2.33827,75
-78.9368,-55.3796,12.5937,2.56252,75
-79.0187,-55.395,12.6756,2.57796,72
-78.828,-55.3515,12.4848,2.53449,71
-78.7658,-55.3374,12.4226,2.52035,75
-79.256,-55.4396,12.9128,2.6226,76
-79.4833,-55.4851,13.1401,2.66804,69
-78.3354,-55.2521,11.9923,2.43508,67
-77.9408,-55.1739,11.5977,2.35681,64
-77.6223,-55.1084,11.2792,2.29134,64
-77.6873,-55.1206,11.3442,2.30353,66
-77.8109,-55.1475,11.4677,2.33045,71
-78.5649,-55.2997,12.2217,2.4827,71
-78.53,-55.2932,12.1869,2.47615,71
-78.7133,-55.3276,12.3701,2.51053,78
-79.8171,-55.5536,13.474,2.73654,78
-79.9122,-55.5714,13.5691,2.75438,76
-79.6039,-55.5077,13.2607,2.69064,77
-79.8873,-55.5637,13.5441,2.74664,72
-78.9696,-55.378,12.6264,2.56098,74
-79.1804,-55.4228,12.8372,2.60571,73
-78.787,-55.3463,12.4439,2.52928,72
-78.634,-55.3151,12.2908,2.49806,78
-79.4289,-55.4804,13.0857,2.66339,71
-78.2954,-55.249,11.9522,2.43196,70
-78.1467,-55.2188,11.8036,2.40175,74
-78.8286,-55.3566,12.4854,2.53959,74
-78.5685,-55.3075,12.2254,2.49042,72
-78.4057,-55.2721,12.0625,2.45502,70
-78.2411,-55.2366,11.898,2.41955,69
-78.1734,-55.2217,11.8303,2.40466,67
-78.0244,-55.1895,11.6812,2.3725,63
-77.6591,-55.1135,11.316,2.29646,58
-77.2729,-55.0332,10.9297,2.21612,56
-77.0244,-54.9839,10.6812,2.16687,53
-76.6617,-54.9122,10.3185,2.09518,54
-76.4894,-54.881,10.1463,2.064,52
-76.5737,-54.8946,10.2306,2.07753,50
-76.4331,-54.866,10.09,2.04893,47
-76.2681,-54.8318,9.92495,2.01478,44
-76.1787,-54.8119,9.83555,1.99485,43
-76.1907,-54.813,9.84752,1.99597,40
-75.8709,-54.75,9.52778,1.93298,37
-75.5254,-54.682,9.18228,1.86491,36
-75.4998,-54.676,9.15664,1.85891,36
-75.5536,-54.686,9.21043,1.86897,34
-75.4729,-54.6683,9.12969,1.85126,33
-75.4177,-54.6566,9.07453,1.83956,34
-75.4463,-54.6634,9.10313,1.84631,34
-75.566,-54.6856,9.22279,1.86859,33
-75.4309,-54.6591,9.08771,1.84201,33
-75.3058,-54.6357,8.96264,1.8187,32
-75.2154,-54.6174,8.8722,1.80037,31
-75.2964,-54.6309,8.95321,1.8139,33
-75.3387,-54.6419,8.99551,1.82483,34
-75.3403,-54.6436,8.99712,1.82651,36
-75.6479,-54.7036,9.30476,1.88656,38
-75.8009,-54.7346,9.4577,1.91757,39
-75.8093,-54.7374,9.46614,1.92033,42
-75.9418,-54.7655,9.5986,1.94842,45
-76.2229,-54.8212,9.87977,2.00419,48
-76.2619,-54.8317,9.91875,2.01469,53
-76.4753,-54.8772,10.1321,2.06019,58
-76.8167,-54.9476,10.4736,2.1306,60
-77.0261,-54.9898,10.6829,2.17281,62
-77.1555,-55.0172,10.8124,2.20019,60
-77.1043,-55.0046,10.7611,2.18753,60
-77.3398,-55.0487,10.9966,2.23169,56
-77.1853,-55.0139,10.8421,2.19687,53
-77.037,-54.9822,10.6939,2.16518,53
-77.173,-55.0074,10.8298,2.19038,51
-76.8731,-54.9492,10.53,2.13217,53
-76.9692,-54.9696,10.626,2.15258,59
-77.1917,-55.0195,10.8486,2.20245,60
-77.12,-55.0075,10.7768,2.19047,59
-76.8112,-54.9479,10.4681,2.13089,55
-76.8069,-54.9419,10.4637,2.12485,61
-77.2153,-55.0269,10.8721,2.20991,65
-77.7596,-55.136,11.4164,2.31892,68
-78.3209,-55.2472,11.9778,2.43016,67
-78.2086,-55.224,11.8654,2.407,53
-76.909,-54.9584,10.5658,2.14138,51
-76.821,-54.9395,10.4779,2.12249,50
-76.558,-54.8893,10.2148,2.07228,49
-76.5037,-54.8781,10.1606,2.06102,50
-76.7644,-54.9278,10.4212,2.11074,50
-76.7348,-54.9223,10.3917,2.10524,55
-76.9206,-54.9632,10.5774,2.14613,54
-77.0464,-54.9853,10.7033,2.16826,49
-76.5916,-54.8944,10.2484,2.0774,47
-76.333,-54.844,9.98987,2.02692,54
-76.7219,-54.9247,10.3787,2.10767,74
-84.4626,-56.4983,18.1194,3.68127,88
-96.8094,-59.0187,30.4662,6.20169,96
-100.376,-59.7525,34.033,6.93544,97
-109.796,-61.6687,43.4531,8.85171,99
-84.0875,-56.4341,17.7443,3.61705,99
-124.643,-64.7124,58.3002,11.8953,100
-183.869,-76.8073,117.526,23.9903,99
-205.249,-81.172,138.906,28.355,99
-83.4659,-56.3154,17.1227,3.49835,99
-83.428,-56.3081,17.0848,3.49108,98
-83.2928,-56.279,16.9496,3.46191,95
-82.8089,-56.1764,16.4658,3.35934,94
-82.707,-56.1535,16.3638,3.33645,94
-82.6361,-56.14,16.2929,3.32295,94
-82.6479,-56.1422,16.3047,3.3252,92
-82.0414,-56.0199,15.6983,3.20283,90
-81.3015,-55.8721,14.9583,3.05511,88
-80.7984,-55.7698,14.4552,2.95281,87
-80.9473,-55.7952,14.6042,2.97817,85
-80.4542,-55.6952,14.1111,2.87816,82
-79.7539,-55.5532,13.4108,2.73613,83
-80.0449,-55.6114,13.7017,2.79435,85
-80.7338,-55.7483,14.3906,2.93127,85
-80.4232,-55.6893,14.0801,2.87226,85
-80.4749,-55.6991,14.1317,2.88209,85
-80.4542,-55.6952,14.1111,2.87816,87
-81.0432,-55.8134,14.7,2.9964,89
-81.091,-55.8288,14.7479,3.01179,91
-81.538,-55.9205,15.1948,3.10346,93
-82.3362,-56.0794,15.9931,3.26239,93
-82.6858,-56.1459,16.3427,3.32888,91
-82.1021,-56.028,15.759,3.21098,93
-82.7326,-56.1548,16.3894,3.33774,92
-82.5814,-56.1225,16.2383,3.30544,93
-82.6508,-56.1393,16.3077,3.32223,55
-76.8069,-54.9419,10.4637,2.12485,61
-77.3972,-55.0611,11.0541,2.24404,63
-77.6591,-55.1135,11.316,2.29646,61
-77.5799,-55.0952,11.2368,2.27819,62
-77.7223,-55.1235,11.3791,2.30647,65
-77.9649,-55.1744,11.6218,2.35737,64
-77.8176,-55.145,11.4744,2.32791,67
-78.0829,-55.2005,11.7397,2.38347,73
-78.8048,-55.3497,12.4617,2.53263,70
-78.4391,-55.2738,12.096,2.45678,75
-79.3108,-55.4499,12.9677,2.6329,75
-79.1646,-55.4225,12.8214,2.60543,68
-78.2193,-55.2282,11.8762,2.41114,63
-77.5382,-55.0909,11.1951,2.27381,61
-77.1443,-55.0136,10.8012,2.19655,61
-77.0577,-54.9973,10.7145,2.18022,61
-76.9712,-54.9809,10.6281,2.1639,61
-77.1049,-55.0062,10.7618,2.18913,60
-77.2376,-55.0296,10.8944,2.21255,61
-77.3101,-55.0448,10.967,2.22772,61
-77.1837,-55.021,10.8406,2.20397,61
-77.4925,-55.0789,11.1493,2.26186,63
-77.3695,-55.0591,11.0263,2.2421,65
-77.5306,-55.0929,11.1875,2.27586,66
-77.6871,-55.1242,11.344,2.30716,67
-77.8825,-55.1629,11.5393,2.34584,70
-78.0953,-55.2091,11.7522,2.39204,68
-77.9495,-55.1775,11.6064,2.36044,65
-77.4899,-55.0852,11.1467,2.26818,63
-77.4819,-55.0803,11.1388,2.26324,71
-78.4604,-55.2801,12.1172,2.46306,75
-79.1555,-55.4208,12.8123,2.60371,77
-79.5865,-55.5073,13.2433,2.69028,75
-79.3475,-55.4568,13.0043,2.63976,76
-79.3907,-55.4677,13.0475,2.65066,74
-78.8376,-55.3583,12.4944,2.54128,75
-79.0187,-55.395,12.6756,2.57796,73
-78.6004,-55.3111,12.2572,2.4941,71
-78.2694,-55.2441,11.9262,2.42705,70
-78.2154,-55.2317,11.8722,2.4147,71
-78.5387,-55.2948,12.1956,2.47779,72
-78.5373,-55.2969,12.1941,2.47985,70
-78.4133,-55.269,12.0701,2.45193,73
-79.0369,-55.3932,12.6938,2.57618,79
-79.9778,-55.5868,13.6347,2.76975,76
-79.5018,-55.4886,13.1587,2.67152,73
-78.9207,-55.3714,12.5776,2.5544,68
-78.2447,-55.2329,11.9016,2.4159,65
-77.817,-55.1467,11.4738,2.32969,61
-77.2943,-55.0418,10.9512,2.22475,56
-76.8108,-54.9439,10.4677,2.12687,54
-76.8423,-54.9473,10.4992,2.13021,50
-76.6242,-54.9017,10.281,2.08464,50
-76.6684,-54.9099,10.3253,2.09288,48
-76.7132,-54.9159,10.37,2.09881,45
-76.6754,-54.9052,10.3322,2.08817,43
-76.5317,-54.8762,10.1886,2.05919,42
-76.4915,-54.8676,10.1483,2.05052,42
-76.2791,-54.8283,9.93592,2.01124,42
-76.2015,-54.8139,9.85835,1.99685,42
-76.1171,-54.7982,9.77391,1.98114,41
-75.8826,-54.7533,9.53947,1.93628,40
-75.8364,-54.7436,9.49319,1.92652,41
-75.9662,-54.7689,9.62301,1.95188,40
-75.8571,-54.7474,9.51394,1.9304,39
-75.6789,-54.713,9.3357,1.89594,38
-75.6302,-54.7027,9.28701,1.88569,39
-75.6994,-54.7168,9.35626,1.89979,39
-75.7749,-54.731,9.43177,1.91391,40
-75.9263,-54.7604,9.58319,1.94332,40
-76.0305,-54.7797,9.6873,1.96271,46
-76.4541,-54.8654,10.111,2.04838,53
-76.7589,-54.9304,10.4158,2.11338,48
-76.3706,-54.8521,10.0275,2.03504,53
-76.6094,-54.9024,10.2662,2.08539,56
-76.8337,-54.9482,10.4905,2.13116,59
-77.2308,-55.0268,10.8876,2.20975,66
-77.8192,-55.149,11.476,2.332,66
-77.7119,-55.1289,11.3687,2.31182,63
-77.3775,-55.0607,11.0344,2.24361,67
-77.7161,-55.1315,11.3729,2.31448,66
-77.5308,-55.0947,11.1877,2.27766,70
-77.9841,-55.188,11.6409,2.371,70
-78.0183,-55.1945,11.6751,2.37748,69
-78.0884,-55.2057,11.7452,2.38865,69
-78.2501,-55.2361,11.9069,2.41907,67
-77.9408,-55.1739,11.5977,2.35681,68
-78.1349,-55.2123,11.7917,2.3953,69
-78.199,-55.2265,11.8558,2.40946,69
-78.0459,-55.1977,11.7028,2.38065,71
-78.1914,-55.2294,11.8483,2.41232,75
-78.8551,-55.3641,12.5119,2.54707,75
-78.8642,-55.3658,12.521,2.54879,75
-79.2102,-55.4311,12.8671,2.61401,76
-79.3444,-55.459,13.0013,2.64196,77
-79.3433,-55.4615,13.0002,2.6445,79
-79.7569,-55.5452,13.4137,2.72816,81
-80.3144,-55.6563,13.9712,2.83929,84
-80.8045,-55.7584,14.4614,2.94141,84
-80.7224,-55.7429,14.3792,2.92589,84
-80.9485,-55.7856,14.6054,2.96856,82
-80.3701,-55.67,14.0269,2.85296,77
-79.1942,-55.4334,12.8511,2.61633,78
-79.3911,-55.4733,13.048,2.65625,78
-79.6085,-55.5143,13.2653,2.69729,79
-79.7665,-55.547,13.4233,2.72997,76
-79.2982,-55.4503,12.9551,2.63327,76
-79.2336,-55.4381,12.8905,2.6211,83
-80.2763,-55.6554,13.9331,2.83831,85
-80.6094,-55.7247,14.2662,2.90766,86
-80.7766,-55.7596,14.4334,2.94255,83
-80.1554,-55.6324,13.8123,2.81538,82
-80.2404,-55.6455,13.8972,2.82846,81
-80.3341,-55.66,13.991,2.843,80
-80.0559,-55.6046,13.7128,2.78751,81
-80.3341,-55.66,13.991,2.843,82
-80.4901,-55.6926,14.1469,2.87558,84
-80.8868,-55.774,14.5436,2.95692,82
-80.2304,-55.6436,13.8873,2.82658,77
-79.1756,-55.4298,12.8325,2.61281,73
-78.3084,-55.2559,11.9652,2.43883,68
-77.5393,-55.0999,11.1961,2.28283,66
-77.3096,-55.0528,10.9664,2.23575,67
-77.3685,-55.0657,11.0253,2.24863,62
-76.9735,-54.9828,10.6303,2.16577,54
-76.3998,-54.8641,10.0566,2.04709,51
-76.4142,-54.8635,10.071,2.04648,52
-76.5663,-54.8932,10.2232,2.07614,52
-76.7299,-54.9238,10.3867,2.10674,50
-76.794,-54.9333,10.4508,2.11623,50
-77.024,-54.9759,10.6808,2.15882,48
-76.7718,-54.9267,10.4286,2.10967,48
-76.5816,-54.8914,10.2385,2.07439,49
-76.5037,-54.8781,10.1606,2.06102,47
-76.1961,-54.8183,9.85294,2.0013,48
-76.2474,-54.829,9.90428,2.01197,47
-76.333,-54.844,9.98987,2.02692,49
-76.3723,-54.8535,10.0292,2.03645,50
-76.4405,-54.8673,10.0973,2.0503,51
-76.6282,-54.9036,10.285,2.08656,51
-76.5838,-54.8953,10.2407,2.07826,53
-76.6841,-54.9164,10.3409,2.09938,54
-76.9102,-54.9599,10.5671,2.1429,54
-77.1299,-55.0008,10.7867,2.18376,56
-77.1086,-54.9996,10.7654,2.18259,60
-77.214,-55.0252,10.8709,2.20814,62
-77.1635,-55.0187,10.8203,2.20169,64
-77.17,-55.0231,10.8268,2.20603,67
-77.2696,-55.0469,10.9264,2.22982,71
-77.7691,-55.1492,11.426,2.33215,73
-78.141,-55.2241,11.7978,2.40701,76
-78.875,-55.3704,12.5318,2.55332,76
-79.206,-55.4329,12.8628,2.61589,76
-79.3075,-55.452,12.9643,2.63501,75
-79.0643,-55.4036,12.7211,2.58655,78
-79.6748,-55.5268,13.3316,2.70977,80
-80.0657,-55.6064,13.7225,2.78934,80
-79.881,-55.5716,13.5378,2.75452,79
-79.6037,-55.5163,13.2606,2.69924,77
-79.39,-55.4703,13.0469,2.6533,78
-79.6085,-55.5143,13.2653,2.69729,82
-80.1408,-55.6267,13.7977,2.80962,86
-81.1873,-55.8374,14.8441,3.02041,85
-81.0145,-55.8014,14.6714,2.98439,83
-80.7214,-55.7395,14.3782,2.92241,77
-79.3527,-55.4633,13.0095,2.64626,75
-78.955,-55.383,12.6119,2.56595,74
-78.6491,-55.3227,12.3059,2.50568,71
-78.3387,-55.2572,11.9956,2.44014,74
-78.6401,-55.321,12.297,2.50399,74
-78.8196,-55.3549,12.4765,2.53789,76
-79.3075,-55.452,12.9643,2.63501,75
-79.1828,-55.4259,12.8397,2.60886,75
-78.9278,-55.3778,12.5846,2.5608,74
-78.7298,-55.338,12.3866,2.52094,76
-78.8933,-55.3738,12.5502,2.55679,78
-79.1934,-55.4358,12.8502,2.61879,83
-79.8944,-55.5827,13.5512,2.76569,86
-80.6088,-55.7277,14.2656,2.91062,86
-80.7976,-55.7636,14.4544,2.94654,87
-80.958,-55.7972,14.6148,2.9802,86
-80.8186,-55.7676,14.4754,2.95054,88
-81.5002,-55.9035,15.1571,3.08645,89
-81.9917,-56,15.6485,3.18293,92
-82.6969,-56.1443,16.3537,3.32728,92
-82.9166,-56.1858,16.5735,3.36877,92
-82.8703,-56.1771,16.5271,3.36003,93
-83.1663,-56.2368,16.8232,3.41976,89
-81.9143,-55.9854,15.5712,3.16832,84
-80.7429,-55.7468,14.3998,2.92977,82
-80.3701,-55.67,14.0269,2.85296,81
-80.0483,-55.6062,13.7052,2.78911,79
-79.4796,-55.4928,13.1364,2.67573,76
-79.2152,-55.4347,12.872,2.61763,73
